flux,eigenvalue
0.1680000000,-2.2002777308
0.1680000000,-1.9221684895
0.1680000000,-1.6094500624
0.1680000000,-1.4891162319
0.1680000000,-1.4625858436
0.1680000000,-1.4397359461
0.1680000000,-1.3662964853
0.1680000000,-1.2804866489
0.1680000000,-1.2431222316
0.1680000000,-1.0949024676
0.1680000000,-1.0627918512
0.1680000000,-0.9484608794
0.1680000000,-0.8478259761
0.1680000000,-0.6875454812
0.1680000000,-0.5427749909
0.1680000000,-0.4489969770
0.1680000000,-0.3807074942
0.1680000000,-0.2996349829
0.1680000000,-0.2366244772
0.1680000000,-0.1991368058
0.1680000000,-0.0631805783
0.1680000000,-0.0509555744
0.1680000000,0.0509555744
0.1680000000,0.0631805783
0.1680000000,0.1991368058
0.1680000000,0.2366244772
0.1680000000,0.2996349829
0.1680000000,0.3807074942
0.1680000000,0.4489969770
0.1680000000,0.5427749909
0.1680000000,0.6875454812
0.1680000000,0.8478259761
0.1680000000,0.9484608794
0.1680000000,1.0627918512
0.1680000000,1.0949024676
0.1680000000,1.2431222316
0.1680000000,1.2804866489
0.1680000000,1.3662964853
0.1680000000,1.4397359461
0.1680000000,1.4625858436
0.1680000000,1.4891162319
0.1680000000,1.6094500624
0.1680000000,1.9221684895
0.1680000000,2.2002777308
0.1680000000,2.4308195070
0.1680000000,2.6149196424
0.1680000000,2.7597019596
0.1680000000,2.8708882525
0.1680000000,2.9634719648
0.1680000000,3.0157478054
0.1680000000,3.0499361348
0.1680000000,3.0680338442
0.1680000000,3.0761538499
0.1680000000,3.0790710902
0.1700000000,-3.0697716691
0.1700000000,-3.0670063884
0.1700000000,-3.0593317400
0.1700000000,-3.0421729459
0.1700000000,-3.0094613510
0.1700000000,-2.9601906378
0.1700000000,-2.8702292796
0.1700000000,-2.7624897409
0.1700000000,-2.6227164848
0.1700000000,-2.4445637652
0.1700000000,-2.2200623918
0.1700000000,-1.9475510943
0.1700000000,-1.6379805396
0.1700000000,-1.4678623786
0.1700000000,-1.4426520358
0.1700000000,-1.4244633430
0.1700000000,-1.3503937670
0.1700000000,-1.2709669756
0.1700000000,-1.2689869156
0.1700000000,-1.0807792572
0.1700000000,-1.0550800849
0.1700000000,-0.9653514144
0.1700000000,-0.8649309946
0.1700000000,-0.7012294870
0.1700000000,-0.5594973594
0.1700000000,-0.4618888110
0.1700000000,-0.3622284357
0.1700000000,-0.2975326378
0.1700000000,-0.2247680507
0.1700000000,-0.1882862141
0.1700000000,-0.0716246610
0.1700000000,-0.0539815970
0.1700000000,0.0539815970
0.1700000000,0.0716246610
0.1700000000,0.1882862141
0.1700000000,0.2247680507
0.1700000000,0.2975326378
0.1700000000,0.3622284357
0.1700000000,0.4618888110
0.1700000000,0.5594973594
0.1700000000,0.7012294870
0.1700000000,0.8649309946
0.1700000000,0.9653514144
0.1700000000,1.0550800849
0.1700000000,1.0807792572
0.1700000000,1.2689869156
0.1700000000,1.2709669756
0.1700000000,1.3503937670
0.1700000000,1.4244633430
0.1700000000,1.4426520358
0.1700000000,1.4678623786
0.1700000000,1.6379805396
0.1700000000,1.9475510943
0.1700000000,2.2200623918
0.1700000000,2.4445637652
0.1700000000,2.6227164848
0.1700000000,2.7624897409
0.1700000000,2.8702292796
0.1700000000,2.9601906378
0.1700000000,3.0094613510
0.1700000000,3.0421729459
0.1700000000,3.0593317400
0.1700000000,3.0670063884
0.1700000000,3.0697716691
0.1720000000,-3.0605099139
0.1720000000,-3.0578861315
0.1720000000,-3.0506301597
0.1720000000,-3.0343631438
0.1720000000,-3.0030190797
0.1720000000,-2.9567135675
0.1720000000,-2.8692834775
0.1720000000,-2.7648134168
0.1720000000,-2.6299051651
0.1720000000,-2.4576445182
0.1720000000,-2.2392323470
0.1720000000,-1.9724274531
0.1720000000,-1.6665733480
0.1720000000,-1.4468703749
0.1720000000,-1.4224899666
0.1720000000,-1.4125139670
0.1720000000,-1.3346139010
0.1720000000,-1.2956888221
0.1720000000,-1.2574780742
0.1720000000,-1.0665365460
0.1720000000,-1.0463865404
0.1720000000,-0.9865830322
0.1720000000,-0.8766147952
0.1720000000,-0.7157383066
0.1720000000,-0.5776776056
0.1720000000,-0.4745572999
0.1720000000,-0.3446423252
0.1720000000,-0.2959578966
0.1720000000,-0.2176930794
0.1720000000,-0.1760263116
0.1720000000,-0.0877629958
0.1720000000,-0.0435927781
0.1720000000,0.0435927781
0.1720000000,0.0877629958
0.1720000000,0.1760263116
0.1720000000,0.2176930794
0.1720000000,0.2959578966
0.1720000000,0.3446423252
0.1720000000,0.4745572999
0.1720000000,0.5776776056
0.1720000000,0.7157383066
0.1720000000,0.8766147952
0.1720000000,0.9865830322
0.1720000000,1.0463865404
0.1720000000,1.0665365460
0.1720000000,1.2574780742
0.1720000000,1.2956888221
0.1720000000,1.3346139010
0.1720000000,1.4125139670
0.1720000000,1.4224899666
0.1720000000,1.4468703749
0.1720000000,1.6665733480
0.1720000000,1.9724274531
0.1720000000,2.2392323470
0.1720000000,2.4576445182
0.1720000000,2.6299051651
0.1720000000,2.7648134168
0.1720000000,2.8692834775
0.1720000000,2.9567135675
0.1720000000,3.0030190797
0.1720000000,3.0343631438
0.1720000000,3.0506301597
0.1720000000,3.0578861315
0.1720000000,3.0605099139
0.1740000000,-3.0512862002
0.1740000000,-3.0487942396
0.1740000000,-3.0419320781
0.1740000000,-3.0265137013
0.1740000000,-2.9964267588
0.1740000000,-2.9530502369
0.1740000000,-2.8680676224
0.1740000000,-2.7666897224
0.1740000000,-2.6364956986
0.1740000000,-2.4700595817
0.1740000000,-2.2577764449
0.1740000000,-1.9967797811
0.1740000000,-1.6950039344
0.1740000000,-1.4261579127
0.1740000000,-1.4077727449
0.1740000000,-1.4023050172
0.1740000000,-1.3190269215
0.1740000000,-1.3133031207
0.1740000000,-1.2459643052
0.1740000000,-1.0522502579
0.1740000000,-1.0368158776
0.1740000000,-1.0114078642
0.1740000000,-0.8835057120
0.1740000000,-0.7311941058
0.1740000000,-0.5966468272
0.1740000000,-0.4869713274
0.1740000000,-0.3280401172
0.1740000000,-0.2949832333
0.1740000000,-0.2183183309
0.1740000000,-0.1627838655
0.1740000000,-0.0964600880
0.1740000000,-0.0321922245
0.1740000000,0.0321922245
0.1740000000,0.0964600880
0.1740000000,0.1627838655
0.1740000000,0.2183183309
0.1740000000,0.2949832333
0.1740000000,0.3280401172
0.1740000000,0.4869713274
0.1740000000,0.5966468272
0.1740000000,0.7311941058
0.1740000000,0.8835057120
0.1740000000,1.0114078642
0.1740000000,1.0368158776
0.1740000000,1.0522502579
0.1740000000,1.2459643052
0.1740000000,1.3133031207
0.1740000000,1.3190269215
0.1740000000,1.4023050172
0.1740000000,1.4077727449
0.1740000000,1.4261579127
0.1740000000,1.6950039344
0.1740000000,1.9967797811
0.1740000000,2.2577764449
0.1740000000,2.4700595817
0.1740000000,2.6364956986
0.1740000000,2.7666897224
0.1740000000,2.8680676224
0.1740000000,2.9530502369
0.1740000000,2.9964267588
0.1740000000,3.0265137013
0.1740000000,3.0419320781
0.1740000000,3.0487942396
0.1740000000,3.0512862002
0.1760000000,-3.0421009060
0.1760000000,-3.0397318301
0.1760000000,-3.0332403336
0.1760000000,-3.0186315102
0.1760000000,-2.9896898185
0.1760000000,-2.9492095136
0.1760000000,-2.8665981427
0.1760000000,-2.7681358876
0.1760000000,-2.6424991952
0.1760000000,-2.4818079008
0.1760000000,-2.2756845295
0.1760000000,-2.0205912972
0.1760000000,-1.7231631930
0.1760000000,-1.4153251881
0.1760000000,-1.4057466799
0.1760000000,-1.3821892799
0.1760000000,-1.3186658495
0.1760000000,-1.3037400777
0.1760000000,-1.2344491828
0.1760000000,-1.0385687337
0.1760000000,-1.0379984999
0.1760000000,-1.0264346329
0.1760000000,-0.8867117206
0.1760000000,-0.7477630563
0.1760000000,-0.6157676289
0.1760000000,-0.4991419421
0.1760000000,-0.3125185991
0.1760000000,-0.2947010879
0.1760000000,-0.2280631777
0.1760000000,-0.1489472689
0.1760000000,-0.0962714677
0.1760000000,-0.0199396201
0.1760000000,0.0199396201
0.1760000000,0.0962714677
0.1760000000,0.1489472689
0.1760000000,0.2280631777
0.1760000000,0.2947010879
0.1760000000,0.3125185991
0.1760000000,0.4991419421
0.1760000000,0.6157676289
0.1760000000,0.7477630563
0.1760000000,0.8867117206
0.1760000000,1.0264346329
0.1760000000,1.0379984999
0.1760000000,1.0385687337
0.1760000000,1.2344491828
0.1760000000,1.3037400777
0.1760000000,1.3186658495
0.1760000000,1.3821892799
0.1760000000,1.4057466799
0.1760000000,1.4153251881
0.1760000000,1.7231631930
0.1760000000,2.0205912972
0.1760000000,2.2756845295
0.1760000000,2.4818079008
0.1760000000,2.6424991952
0.1760000000,2.7681358876
0.1760000000,2.8665981427
0.1760000000,2.9492095136
0.1760000000,2.9896898185
0.1760000000,3.0186315102
0.1760000000,3.0332403336
0.1760000000,3.0397318301
0.1760000000,3.0421009060
0.1780000000,-3.0329544155
0.1780000000,-3.0306999877
0.1780000000,-3.0245576471
0.1780000000,-3.0107233908
0.1780000000,-2.9828133775
0.1780000000,-2.9451996376
0.1780000000,-2.8648910341
0.1780000000,-2.7691695782
0.1780000000,-2.6479278250
0.1780000000,-2.4928895485
0.1780000000,-2.2929474064
0.1780000000,-2.0438461742
0.1780000000,-1.7509860687
0.1780000000,-1.4343236978
0.1780000000,-1.3856638071
0.1780000000,-1.3621926787
0.1780000000,-1.3125882766
0.1780000000,-1.2889360296
0.1780000000,-1.2229361736
0.1780000000,-1.0669299908
0.1780000000,-1.0238615298
0.1780000000,-1.0152901485
0.1780000000,-0.8871498945
0.1780000000,-0.7656300898
0.1780000000,-0.6344510414
0.1780000000,-0.5111174560
0.1780000000,-0.2981839434
0.1780000000,-0.2952244315
0.1780000000,-0.2450980753
0.1780000000,-0.1348800327
0.1780000000,-0.0889753629
0.1780000000,-0.0069696751
0.1780000000,0.0069696751
0.1780000000,0.0889753629
0.1780000000,0.1348800327
0.1780000000,0.2450980753
0.1780000000,0.2952244315
0.1780000000,0.2981839434
0.1780000000,0.5111174560
0.1780000000,0.6344510414
0.1780000000,0.7656300898
0.1780000000,0.8871498945
0.1780000000,1.0152901485
0.1780000000,1.0238615298
0.1780000000,1.0669299908
0.1780000000,1.2229361736
0.1780000000,1.2889360296
0.1780000000,1.3125882766
0.1780000000,1.3621926787
0.1780000000,1.3856638071
0.1780000000,1.4343236978
0.1780000000,1.7509860687
0.1780000000,2.0438461742
0.1780000000,2.2929474064
0.1780000000,2.4928895485
0.1780000000,2.6479278250
0.1780000000,2.7691695782
0.1780000000,2.8648910341
0.1780000000,2.9451996376
0.1780000000,2.9828133775
0.1780000000,3.0107233908
0.1780000000,3.0245576471
0.1780000000,3.0306999877
0.1780000000,3.0329544155
0.1800000000,-3.0238471220
0.1800000000,-3.0216997743
0.1800000000,-3.0158866452
0.1800000000,-3.0027960982
0.1800000000,-2.9758022716
0.1800000000,-2.9410282129
0.1800000000,-2.8629617755
0.1800000000,-2.7698088368
0.1800000000,-2.6527947785
0.1800000000,-2.5033057262
0.1800000000,-2.3095568165
0.1800000000,-2.0665294991
0.1800000000,-1.7784275627
0.1800000000,-1.4593446708
0.1800000000,-1.3659439466
0.1800000000,-1.3423468224
0.1800000000,-1.3004710055
0.1800000000,-1.2749642583
0.1800000000,-1.2114291964
0.1800000000,-1.0955136037
0.1800000000,-1.0099214911
0.1800000000,-1.0034193396
0.1800000000,-0.8854181069
0.1800000000,-0.7849535807
0.1800000000,-0.6521878421
0.1800000000,-0.5229848436
0.1800000000,-0.2966858627
0.1800000000,-0.2851546850
0.1800000000,-0.2664410754
0.1800000000,-0.1209362224
0.1800000000,-0.0774772951
0.1800000000,-0.0066128423
0.1800000000,0.0066128423
0.1800000000,0.0774772951
0.1800000000,0.1209362224
0.1800000000,0.2664410754
0.1800000000,0.2851546850
0.1800000000,0.2966858627
0.1800000000,0.5229848436
0.1800000000,0.6521878421
0.1800000000,0.7849535807
0.1800000000,0.8854181069
0.1800000000,1.0034193396
0.1800000000,1.0099214911
0.1800000000,1.0955136037
0.1800000000,1.2114291964
0.1800000000,1.2749642583
0.1800000000,1.3004710055
0.1800000000,1.3423468224
0.1800000000,1.3659439466
0.1800000000,1.4593446708
0.1800000000,1.7784275627
0.1800000000,2.0665294991
0.1800000000,2.3095568165
0.1800000000,2.5033057262
0.1800000000,2.6527947785
0.1800000000,2.7698088368
0.1800000000,2.8629617755
0.1800000000,2.9410282129
0.1800000000,2.9758022716
0.1800000000,3.0027960982
0.1800000000,3.0158866452
0.1800000000,3.0216997743
0.1800000000,3.0238471220
0.1820000000,-3.0147794319
0.1820000000,-3.0127322400
0.1820000000,-3.0072298843
0.1820000000,-2.9948563250
0.1820000000,-2.9686610862
0.1820000000,-2.9367022011
0.1820000000,-2.8608252452
0.1820000000,-2.7700720237
0.1820000000,-2.6571142218
0.1820000000,-2.5130587668
0.1820000000,-2.3255054166
0.1820000000,-2.0886272417
0.1820000000,-1.8054531275
0.1820000000,-1.4869284690
0.1820000000,-1.3466323402
0.1820000000,-1.3226745580
0.1820000000,-1.2857594709
0.1820000000,-1.2625812852
0.1820000000,-1.1999332556
0.1820000000,-1.1231694145
0.1820000000,-0.9962620110
0.1820000000,-0.9908531776
0.1820000000,-0.8818841907
0.1820000000,-0.8058096589
0.1820000000,-0.6685889754
0.1820000000,-0.5348747454
0.1820000000,-0.2992345240
0.1820000000,-0.2899100166
0.1820000000,-0.2735641641
0.1820000000,-0.1074712028
0.1820000000,-0.0638553459
0.1820000000,-0.0207353256
0.1820000000,0.0207353256
0.1820000000,0.0638553459
0.1820000000,0.1074712028
0.1820000000,0.2735641641
0.1820000000,0.2899100166
0.1820000000,0.2992345240
0.1820000000,0.5348747454
0.1820000000,0.6685889754
0.1820000000,0.8058096589
0.1820000000,0.8818841907
0.1820000000,0.9908531776
0.1820000000,0.9962620110
0.1820000000,1.1231694145
0.1820000000,1.1999332556
0.1820000000,1.2625812852
0.1820000000,1.2857594709
0.1820000000,1.3226745580
0.1820000000,1.3466323402
0.1820000000,1.4869284690
0.1820000000,1.8054531275
0.1820000000,2.0886272417
0.1820000000,2.3255054166
0.1820000000,2.5130587668
0.1820000000,2.6571142218
0.1820000000,2.7700720237
0.1820000000,2.8608252452
0.1820000000,2.9367022011
0.1820000000,2.9686610862
0.1820000000,2.9948563250
0.1820000000,3.0072298843
0.1820000000,3.0127322400
0.1820000000,3.0147794319
0.1840000000,-3.0057517685
0.1840000000,-3.0037984349
0.1840000000,-2.9985898801
0.1840000000,-2.9869107001
0.1840000000,-2.9613941919
0.1840000000,-2.9322279177
0.1840000000,-2.8584956380
0.1840000000,-2.7699777588
0.1840000000,-2.6609012445
0.1840000000,-2.5221521385
0.1840000000,-2.3407867655
0.1840000000,-2.1101262268
0.1840000000,-1.8320343007
0.1840000000,-1.5155847062
0.1840000000,-1.3277894575
0.1840000000,-1.3031943534
0.1840000000,-1.2699360842
0.1840000000,-1.2536055545
0.1840000000,-1.1884551694
0.1840000000,-1.1478257822
0.1840000000,-0.9829678103
0.1840000000,-0.9776192382
0.1840000000,-0.8767803303
0.1840000000,-0.8281494156
0.1840000000,-0.6834130047
0.1840000000,-0.5469678397
0.1840000000,-0.3141732017
0.1840000000,-0.3030301994
0.1840000000,-0.2635620665
0.1840000000,-0.0948434124
0.1840000000,-0.0493048844
0.1840000000,-0.0353549511
0.1840000000,0.0353549511
0.1840000000,0.0493048844
0.1840000000,0.0948434124
0.1840000000,0.2635620665
0.1840000000,0.3030301994
0.1840000000,0.3141732017
0.1840000000,0.5469678397
0.1840000000,0.6834130047
0.1840000000,0.8281494156
0.1840000000,0.8767803303
0.1840000000,0.9776192382
0.1840000000,0.9829678103
0.1840000000,1.1478257822
0.1840000000,1.1884551694
0.1840000000,1.2536055545
0.1840000000,1.2699360842
0.1840000000,1.3031943534
0.1840000000,1.3277894575
0.1840000000,1.5155847062
0.1840000000,1.8320343007
0.1840000000,2.1101262268
0.1840000000,2.3407867655
0.1840000000,2.5221521385
0.1840000000,2.6609012445
0.1840000000,2.7699777588
0.1840000000,2.8584956380
0.1840000000,2.9322279177
0.1840000000,2.9613941919
0.1840000000,2.9869107001
0.1840000000,2.9985898801
0.1840000000,3.0037984349
0.1840000000,3.0057517685
0.1860000000,-2.9967645764
0.1860000000,-2.9948994220
0.1860000000,-2.9899691404
0.1860000000,-2.9789657829
0.1860000000,-2.9540057838
0.1860000000,-2.9276110310
0.1860000000,-2.8559863829
0.1860000000,-2.7695448650
0.1860000000,-2.6641718004
0.1860000000,-2.5305904499
0.1860000000,-2.3553953146
0.1860000000,-2.1310141100
0.1860000000,-1.8581465171
0.1860000000,-1.5446563229
0.1860000000,-1.3094981838
0.1860000000,-1.2839225535
0.1860000000,-1.2536545368
0.1860000000,-1.2521713480
0.1860000000,-1.1770044311
0.1860000000,-1.1651751613
0.1860000000,-0.9701245650
0.1860000000,-0.9637433470
0.1860000000,-0.8702636902
0.1860000000,-0.8517887294
0.1860000000,-0.6965602353
0.1860000000,-0.5594992155
0.1860000000,-0.3383602426
0.1860000000,-0.3082343395
0.1860000000,-0.2553141853
0.1860000000,-0.0834047762
0.1860000000,-0.0504499368
0.1860000000,-0.0345232603
0.1860000000,0.0345232603
0.1860000000,0.0504499368
0.1860000000,0.0834047762
0.1860000000,0.2553141853
0.1860000000,0.3082343395
0.1860000000,0.3383602426
0.1860000000,0.5594992155
0.1860000000,0.6965602353
0.1860000000,0.8517887294
0.1860000000,0.8702636902
0.1860000000,0.9637433470
0.1860000000,0.9701245650
0.1860000000,1.1651751613
0.1860000000,1.1770044311
0.1860000000,1.2521713480
0.1860000000,1.2536545368
0.1860000000,1.2839225535
0.1860000000,1.3094981838
0.1860000000,1.5446563229
0.1860000000,1.8581465171
0.1860000000,2.1310141100
0.1860000000,2.3553953146
0.1860000000,2.5305904499
0.1860000000,2.6641718004
0.1860000000,2.7695448650
0.1860000000,2.8559863829
0.1860000000,2.9276110310
0.1860000000,2.9540057838
0.1860000000,2.9789657829
0.1860000000,2.9899691404
0.1860000000,2.9948994220
0.1860000000,2.9967645764
0.1880000000,-2.9878183260
0.1880000000,-2.9860362916
0.1880000000,-2.9813702031
0.1880000000,-2.9710280539
0.1880000000,-2.9464999244
0.1880000000,-2.9228565610
0.1880000000,-2.8533100598
0.1880000000,-2.7687923133
0.1880000000,-2.6669426408
0.1880000000,-2.5383794552
0.1880000000,-2.3693264049
0.1880000000,-2.1512793549
0.1880000000,-1.8837679268
0.1880000000,-1.5738175892
0.1880000000,-1.2918752317
0.1880000000,-1.2648746804
0.1880000000,-1.2631016588
0.1880000000,-1.2372406480
0.1880000000,-1.1702666289
0.1880000000,-1.1655942747
0.1880000000,-0.9578194268
0.1880000000,-0.9492508135
0.1880000000,-0.8764271285
0.1880000000,-0.8624513081
0.1880000000,-0.7080351799
0.1880000000,-0.5727548323
0.1880000000,-0.3618118436
0.1880000000,-0.3149985098
0.1880000000,-0.2489988866
0.1880000000,-0.0734803983
0.1880000000,-0.0660044005
0.1880000000,-0.0199596523
0.1880000000,0.0199596523
0.1880000000,0.0660044005
0.1880000000,0.0734803983
0.1880000000,0.2489988866
0.1880000000,0.3149985098
0.1880000000,0.3618118436
0.1880000000,0.5727548323
0.1880000000,0.7080351799
0.1880000000,0.8624513081
0.1880000000,0.8764271285
0.1880000000,0.9492508135
0.1880000000,0.9578194268
0.1880000000,1.1655942747
0.1880000000,1.1702666289
0.1880000000,1.2372406480
0.1880000000,1.2631016588
0.1880000000,1.2648746804
0.1880000000,1.2918752317
0.1880000000,1.5738175892
0.1880000000,1.8837679268
0.1880000000,2.1512793549
0.1880000000,2.3693264049
0.1880000000,2.5383794552
0.1880000000,2.6669426408
0.1880000000,2.7687923133
0.1880000000,2.8533100598
0.1880000000,2.9228565610
0.1880000000,2.9464999244
0.1880000000,2.9710280539
0.1880000000,2.9813702031
0.1880000000,2.9860362916
0.1880000000,2.9878183260
0.1900000000,-2.9789135187
0.1900000000,-2.9772101779
0.1900000000,-2.9727956809
0.1900000000,-2.9631038995
0.1900000000,-2.9388805897
0.1900000000,-2.9179688803
0.1900000000,-2.8504783162
0.1900000000,-2.7677391694
0.1900000000,-2.6692312394
0.1900000000,-2.5455260582
0.1900000000,-2.3825762683
0.1900000000,-2.1709112124
0.1900000000,-1.9088787141
0.1900000000,-1.6028864383
0.1900000000,-1.2845908625
0.1900000000,-1.2750896539
0.1900000000,-1.2460662828
0.1900000000,-1.2208791260
0.1900000000,-1.1648038520
0.1900000000,-1.1542430569
0.1900000000,-0.9461428675
0.1900000000,-0.9341675003
0.1900000000,-0.9016715630
0.1900000000,-0.8534399099
0.1900000000,-0.7178981747
0.1900000000,-0.5870510996
0.1900000000,-0.3839703392
0.1900000000,-0.3234517191
0.1900000000,-0.2447981600
0.1900000000,-0.0819900655
0.1900000000,-0.0653425852
0.1900000000,-0.0059344284
0.1900000000,0.0059344284
0.1900000000,0.0653425852
0.1900000000,0.0819900655
0.1900000000,0.2447981600
0.1900000000,0.3234517191
0.1900000000,0.3839703392
0.1900000000,0.5870510996
0.1900000000,0.7178981747
0.1900000000,0.8534399099
0.1900000000,0.9016715630
0.1900000000,0.9341675003
0.1900000000,0.9461428675
0.1900000000,1.1542430569
0.1900000000,1.1648038520
0.1900000000,1.2208791260
0.1900000000,1.2460662828
0.1900000000,1.2750896539
0.1900000000,1.2845908625
0.1900000000,1.6028864383
0.1900000000,1.9088787141
0.1900000000,2.1709112124
0.1900000000,2.3825762683
0.1900000000,2.5455260582
0.1900000000,2.6692312394
0.1900000000,2.7677391694
0.1900000000,2.8504783162
0.1900000000,2.9179688803
0.1900000000,2.9388805897
0.1900000000,2.9631038995
0.1900000000,2.9727956809
0.1900000000,2.9772101779
0.1900000000,2.9789135187
0.1920000000,-2.9700506925
0.1920000000,-2.9684222784
0.1920000000,-2.9642483123
0.1920000000,-2.9551995945
0.1920000000,-2.9311517191
0.1920000000,-2.9129517142
0.1920000000,-2.8475017804
0.1920000000,-2.7664045430
0.1920000000,-2.6710557087
0.1920000000,-2.5520383147
0.1920000000,-2.3951420346
0.1920000000,-2.1898997002
0.1920000000,-1.9334606853
0.1920000000,-1.6317497519
0.1920000000,-1.3113257272
0.1920000000,-1.2593933010
0.1920000000,-1.2275135791
0.1920000000,-1.2046875242
0.1920000000,-1.1540132344
0.1920000000,-1.1429761325
0.1920000000,-0.9351929336
0.1920000000,-0.9270399357
0.1920000000,-0.9185208596
0.1920000000,-0.8433173841
0.1920000000,-0.7262259584
0.1920000000,-0.6026883261
0.1920000000,-0.4043584577
0.1920000000,-0.3336888204
0.1920000000,-0.2428811442
0.1920000000,-0.0983509139
0.1920000000,-0.0591878488
0.1920000000,-0.0073133952
0.1920000000,0.0073133952
0.1920000000,0.0591878488
0.1920000000,0.0983509139
0.1920000000,0.2428811442
0.1920000000,0.3336888204
0.1920000000,0.4043584577
0.1920000000,0.6026883261
0.1920000000,0.7262259584
0.1920000000,0.8433173841
0.1920000000,0.9185208596
0.1920000000,0.9270399357
0.1920000000,0.9351929336
0.1920000000,1.1429761325
0.1920000000,1.1540132344
0.1920000000,1.2046875242
0.1920000000,1.2275135791
0.1920000000,1.2593933010
0.1920000000,1.3113257272
0.1920000000,1.6317497519
0.1920000000,1.9334606853
0.1920000000,2.1898997002
0.1920000000,2.3951420346
0.1920000000,2.5520383147
0.1920000000,2.6710557087
0.1920000000,2.7664045430
0.1920000000,2.8475017804
0.1920000000,2.9129517142
0.1920000000,2.9311517191
0.1920000000,2.9551995945
0.1920000000,2.9642483123
0.1920000000,2.9684222784
0.1920000000,2.9700506925
0.1940000000,-2.9612304285
0.1940000000,-2.9596738774
0.1940000000,-2.9557310232
0.1940000000,-2.9473212794
0.1940000000,-2.9233172681
0.1940000000,-2.9078081407
0.1940000000,-2.8443899712
0.1940000000,-2.7648075395
0.1940000000,-2.6724347083
0.1940000000,-2.5579254328
0.1940000000,-2.4070217446
0.1940000000,-2.2082355832
0.1940000000,-1.9574970073
0.1940000000,-1.6603306502
0.1940000000,-1.3402945919
0.1940000000,-1.2451707036
0.1940000000,-1.2092340384
0.1940000000,-1.1887483099
0.1940000000,-1.1408286973
0.1940000000,-1.1318284165
0.1940000000,-0.9519292980
0.1940000000,-0.9250836790
0.1940000000,-0.9023410148
0.1940000000,-0.8321696612
0.1940000000,-0.7330883614
0.1940000000,-0.6198767965
0.1940000000,-0.4226115368
0.1940000000,-0.3457621857
0.1940000000,-0.2433796284
0.1940000000,-0.1149965316
0.1940000000,-0.0551251490
0.1940000000,-0.0196168438
0.1940000000,0.0196168438
0.1940000000,0.0551251490
0.1940000000,0.1149965316
0.1940000000,0.2433796284
0.1940000000,0.3457621857
0.1940000000,0.4226115368
0.1940000000,0.6198767965
0.1940000000,0.7330883614
0.1940000000,0.8321696612
0.1940000000,0.9023410148
0.1940000000,0.9250836790
0.1940000000,0.9519292980
0.1940000000,1.1318284165
0.1940000000,1.1408286973
0.1940000000,1.1887483099
0.1940000000,1.2092340384
0.1940000000,1.2451707036
0.1940000000,1.3402945919
0.1940000000,1.6603306502
0.1940000000,1.9574970073
0.1940000000,2.2082355832
0.1940000000,2.4070217446
0.1940000000,2.5579254328
0.1940000000,2.6724347083
0.1940000000,2.7648075395
0.1940000000,2.8443899712
0.1940000000,2.9078081407
0.1940000000,2.9233172681
0.1940000000,2.9473212794
0.1940000000,2.9557310232
0.1940000000,2.9596738774
0.1940000000,2.9612304285
0.1960000000,-2.9524533575
0.1960000000,-2.9509663738
0.1960000000,-2.9472469974
0.1960000000,-2.9394749355
0.1960000000,-2.9153812632
0.1960000000,-2.9025405876
0.1960000000,-2.8411512009
0.1960000000,-2.7629672140
0.1960000000,-2.6733873450
0.1960000000,-2.5631977685
0.1960000000,-2.4182143695
0.1960000000,-2.2259103541
0.1960000000,-1.9809720333
0.1960000000,-1.6885728502
0.1960000000,-1.3702318575
0.1960000000,-1.2330167342
0.1960000000,-1.1912470122
0.1960000000,-1.1731239919
0.1960000000,-1.1264439326
0.1960000000,-1.1208475837
0.1960000000,-0.9755427389
0.1960000000,-0.9159606686
0.1960000000,-0.8856619450
0.1960000000,-0.8200850727
0.1960000000,-0.7385385615
0.1960000000,-0.6386514655
0.1960000000,-0.4385283025
0.1960000000,-0.3596779533
0.1960000000,-0.2463589844
0.1960000000,-0.1318059080
0.1960000000,-0.0531787170
0.1960000000,-0.0308903500
0.1960000000,0.0308903500
0.1960000000,0.0531787170
0.1960000000,0.1318059080
0.1960000000,0.2463589844
0.1960000000,0.3596779533
0.1960000000,0.4385283025
0.1960000000,0.6386514655
0.1960000000,0.7385385615
0.1960000000,0.8200850727
0.1960000000,0.8856619450
0.1960000000,0.9159606686
0.1960000000,0.9755427389
0.1960000000,1.1208475837
0.1960000000,1.1264439326
0.1960000000,1.1731239919
0.1960000000,1.1912470122
0.1960000000,1.2330167342
0.1960000000,1.3702318575
0.1960000000,1.6885728502
0.1960000000,1.9809720333
0.1960000000,2.2259103541
0.1960000000,2.4182143695
0.1960000000,2.5631977685
0.1960000000,2.6733873450
0.1960000000,2.7629672140
0.1960000000,2.8411512009
0.1960000000,2.9025405876
0.1960000000,2.9153812632
0.1960000000,2.9394749355
0.1960000000,2.9472469974
0.1960000000,2.9509663738
0.1960000000,2.9524533575
0.1980000000,-2.9437201684
0.1980000000,-2.9423013165
0.1980000000,-2.9387997613
0.1980000000,-2.9316663566
0.1980000000,-2.9073478602
0.1980000000,-2.8971508268
0.1980000000,-2.8377924690
0.1980000000,-2.7609025271
0.1980000000,-2.6739330654
0.1980000000,-2.5678668169
0.1980000000,-2.4287198369
0.1980000000,-2.2429162155
0.1980000000,-2.0038711838
0.1980000000,-1.7164326001
